"lsi","lsi_umap"
0.999999998456023,0.131718614601116
0.999999976578749,0.999999976579965
0.595754112903246,0.106537259842854
0.999999995053543,0.351478701864473
0.999999997029513,0.0530884381432766
0.507344012400271,0.217924356527514
0.999999991745885,0.366497149994332
0.582565798308801,0.151101015823128
0.240594509249868,0.00252286318928952
0.256786378958114,0.00612271629013992
0.364930601616996,0.209620543783564
0.172137947428806,0.0499989083874731
0.999999994092867,0.025228079656475
0.303030604510136,0.0488414501431157
0.312013675699595,0.0786778347643599
0.325563225602451,0.10798503486399
0.187594248123234,0.0984417948136353
0.568955669952028,0.254787683206541
0.202845598282272,0.0127645344979525
0.226038932633241,0.100142358929724
0.168166051903975,0.0701292934176084
0.154431593896525,0.0424514966341461
0.497585066211797,0.0422832453031193
0.126428450349625,0.017598596069616
0.176890672759979,0.0547289435562913
0.213504464535305,0.105026533159118
0.0856122207635443,0.0083018098392479
0.196280364286319,0.0463028043896395
0.0468956206986156,0.0125059926358568
0.217209986862241,0.0169743389572255
0.272110048671129,0.0847245377984972
0.36080724466617,0.113636495042856
0.164399453831692,0.0231989584214151
0.298750143328157,0.024111773636363
0.224489497228143,0.0150384205505657
0.167806729088891,0.0398289322638926
0.133326026865518,0.00921861500174925
0.999999991853914,0.0739396399172162
0.108697367150639,0.0413067150660838
0.311029722350979,0.180512690443737
0.147856301941802,0.0125637096579537
0.1627491551821,0.0202694391509489
0.239213067219009,0.129700833714659
0.275199024404488,0.141501008001367
0.220697674300359,0.104582160510567
0.288289481496977,0.014877708654837
0.269253990774379,0.00930730737763313
0.111109866820043,0.0186676229989764
0.129234650913228,0.0109722710071657
0.066350661071854,0.00539264083329989
0.0620323541663216,0.0122316051221946
0.151824910331175,0.0335611871744779
0.360133822726992,0.142320610807508
0.23312353076777,0.0555205202771311
0.139097189331199,0.00801321195420492
0.315833897133291,0.174905612132354
0.20802054413334,0.0683211196790333
0.230428914769142,0.0517874868608676
0.101857091565385,0.00465643429116411
0.160469377846269,0.0366074790196713
0.195284728948645,0.0163125236048962
0.151492975466088,0.00868300768968799
0.121294653702566,0.0315669120061141
0.147493446582838,0.00669291035258784
0.99999998282946,0.770435802588581
0.734231292535905,0.0214079564318466
0.999999997475941,0.0808510295423357
0.999999997269972,0.154305425155845
NA,NA
NA,NA
0.165662151858166,0.0247207929037923
0.244490681974385,0.048475861011744
0.135146735674401,0.0305150224185231
0.245323674611576,0.0869536323239812
0.133399103964481,0.0423230378851753
0.0971061033199938,0.00341013729748849
0.153159647910895,0.0228451854031365
0.145143437303417,0.00645167040267523
0.388183766222364,0.231445584051752
0.149233624843582,0.0167205207562253
0.204563519014508,0.0195942914227223
0.181373724504069,0.0656055096166686
0.129695972801557,0.0310823848142067
0.260773442419769,0.00320144363474965
0.35224664736616,0.0819132189400453
0.217233113281852,0.00457524205658143
0.17448604790277,0.00509353559625221
0.15525402392535,0.00866711805885532
0.212604015567934,0.0741732604816651
0.14673570856318,0.0377065534478138
0.215183926244624,0.0264233398440341
0.0838140570564032,0.00355507286065743
0.180720406750809,0.0775540747290012
0.14756270267788,0.0104289625062785
0.149869067371718,0.0143596696118552
0.117186875141406,0.00991439623300225
0.0791565061908826,0.00745705952974867
0.168531798600106,0.0392064712099789
0.159968252155106,0.0386096879447584
0.110795344152797,0.00965723589695942
0.132325381221737,0.0308710843784296
0.126606768471457,0.0114803322674982
0.112439459196127,0.00494298671132513
0.147882378091824,0.0361626805226827
0.085112319631857,0.00937801626837155
0.138348797877995,0.0284884322708441
0.270872142712673,0.093002795260213
NA,NA
0.999999994831556,0.425248433673757
0.999999994138647,0.347398680990701
NA,NA
NA,NA
NA,NA
0.999999990008336,0.516405010630851
NA,NA
NA,NA
NA,NA
0.999999997250673,0.0486134021914027
NA,NA
0.999999998377433,0.0634150339478082
0.999999996836265,0.034798958278092
0.175626101410276,0.0279502781451304
0.187587523991564,0.0713834167565201
0.358570500057011,0.00969496244341096
0.123018065062359,0.0220483938719236
0.331138089821634,0.0718948177584337
0.292689164361246,0.0321879735264722
0.999999997310289,0.137276798359294
0.417828642894626,0.0393202697794108
0.565904078268781,0.0163482809941736
0.295842488467055,0.0351451558875204
0.99999999428561,0.000910951725463646
NA,NA
NA,NA
0.243515220827266,0.0477079727113882
0.292444860335934,0.0609277706477914
NA,NA
NA,NA
0.999999993587296,0.00811048309573794
NA,NA
NA,NA
0.999999990275354,0.0176785880520651
NA,NA
0.999999998941573,0.251170900767374
0.99999999498811,0.396533512654586
0.999999997441309,0.0770808408315537
0.999999996507513,0.00781235688787578
NA,NA
0.0493792740994398,0.010779695350693
0.161729164432035,0.0710303673791304
0.168808878440487,0.0442543259084834
0.123063086965717,0.0268416266156861
0.0943367254959543,0.00660274002267524
0.336032719774584,0.207062425550023
0.0977571732251037,0.0118522755497357
0.0781490545863972,0.00468532730042505
0.117789111784641,0.00680911457067854
0.175701990801256,0.00646163294107102
0.146600357779527,0.0471819827263425
0.210738967479658,0.054668349294416
0.228868676330263,0.0347110959718759
0.197821731701355,0.0177275473911983
0.176523231552105,0.00654610744173625
0.103861983465523,0.01467296452389
0.223159214061741,0.00406401814078121
0.177793481845785,0.0230294662830935
0.346311184292372,0.0550722287803283
0.181974963535208,0.0188240493952861
0.173372159681312,0.0252589437676118
0.349682282402366,0.0123200464522385
0.999999997090257,0.0418351523848912
0.999999989729694,0.240073405923564
0.15873375361377,0.0184841557745131
0.999999995651739,0.0363625518570256
0.999999996610443,0.0230673318799201
0.999999998028869,0.0165144704594139
0.282600814193821,0.0604911282447451
0.347440928660209,0.116030316992955
0.999999998286012,0.00987411718944189
0.168366644933078,0.0221531366095011
0.25380258979177,0.0287462554361426
0.202602210984183,0.0498096079076423
0.0851913118004838,0.00503822459615856
0.236291960738091,0.0329568668938266
0.186004767124236,0.0480670377284315
0.999999993686698,0.0084906472751415
0.409355731447681,0.12857653156537
0.161415008165283,0.0157797122712492
0.999999996412502,0.124212761043109
0.156203715280341,0.00871129688344156
0.159829571373114,0.0341458312450493
0.137984872170262,0.00591650821675949
0.183305295201374,0.00425422504476638
0.665688662565506,0.000263687509224297
0.220255625104976,0.0732721396728528
0.387138327292295,0.126910729810768
0.327146787015632,0.00610185867743137
0.112752497897311,0.0205586364010571
0.0927412998333927,0.01240980968154
0.290519299585998,0.0365987862018796
0.281867686243674,0.0329030895119714
0.18756424604642,0.00872012126835512
0.451224895014321,0.239299405558972
0.53806299199811,0.32530146892866
0.194202363072298,0.0314470051729508
0.658594490080726,0.43991168635823
0.145222231332065,0.0104070584183219
0.233020264591372,0.0787006228698435
0.649132644630192,0.0262984352050618
0.252597315263982,0.00418289566877889
0.695226462563519,0.0284585913302656
0.999999990792847,0.0609548811442955
0.154036673493596,0.0407346480459793
0.338731797643642,0.0319684137074325
0.463295052431764,0.0202947551541972
0.999999995813804,0.0646513616112059
0.572408192662487,0.00421558774750469
0.999999996899292,0.204208229201245
0.166937655987016,0.0159988236906649
0.106305117293556,0.0142162596245371
0.247085087691827,0.030860707952825
0.212491274676891,0.0417770060302347
0.200762688192645,0.00930821020184181
0.635166272983245,0.056148293171748
0.0916741664657887,0.0055738592923423
0.231849715618138,0.10367595345838
0.157161520620792,0.0170189669498227
0.218981100794087,0.0851019611051539
0.240515117691684,0.0961585202646956
0.168804932842884,0.0353707549421077
0.153805740398087,0.03106596124879
0.441189559385374,0.0540991312972971
0.207184472624236,0.0329782081961945
0.100344905110099,0.0156751085698539
0.316016234081838,0.0602730140586371
0.103369113977742,0.01430108601596
0.109296949601444,0.0163637271833523
0.19631159780194,0.0597864635221444
0.276351637693367,0.0749160432185346
0.282286943661199,0.0503374739148947
NA,NA
NA,NA
0.445765215000003,0.190762220018662
0.173117417454714,0.031254872958985
0.107601393665958,0.00387726213047978
0.144683494717549,0.00220553251519175
0.180106922910086,0.00291623193617532
0.194399001280066,0.00391908562890316
0.194231539830996,0.0826665670134876
0.296775050213803,0.126910282157444
0.300559169953403,0.13189825931847
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.999999997965757,0.0831337318726719
0.999999989233276,0.298968702234937
0.31160734416993,0.0623326270955861
0.999999996687521,0.0325202924543981
0.251907380815838,0.0913399381255686
0.99999999843406,0.102110981161464
0.201457984184991,0.0271230862119777
0.156485393555943,0.031320164901846
0.265655487734078,0.00188670421506669
0.14997861586389,0.00615047135110867
0.153543277381338,0.00322455753270436
0.24362705376781,0.00278244339046709
0.999999996953739,0.03007609236925
0.184434075109923,0.0206693449302847
0.331854620896595,0.083193591926197
0.379753750579085,0.0503523649266874
0.127020841531896,0.0080624583206874
0.0931592513155281,0.00368089325077035
0.11148624840606,0.00462185283893412
0.0971587192683773,0.0125494204825145
0.134300559629956,0.0174003792766294
0.999999997757209,0.0763209197272493
0.238842766596008,0.0712191724397826
0.145834741038283,0.005736458079959
0.368227506616776,0.0355473018962038
0.398345694661497,0.014073264158645
0.382553363627554,0.157493821277153
0.397135670812222,0.212904329991283
0.447732350883603,0.201138050509827
0.653251796663432,0.0751518666326925
0.396305543357562,0.105151946517864
0.135197562564317,0.00754670445639577
0.157086815247822,0.0202382850935696
0.265789731139689,0.136474195609064
0.999999998178107,0.0258459892063722
0.456518213643786,0.049952083767137
0.186834564521018,0.00729137679032139
0.450915394761642,0.303613199059082
0.175121757471989,0.0328691484880747
0.281384660857747,0.00705159202808633
0.282399773133944,0.0153155737980275
0.475113840790088,0.038935188755985
0.1391811416297,0.0336885197068137
0.40233478586999,0.158782157145127
0.999999998275734,0.0163100699721152
0.999999996043346,0.0184138439167324
0.999999991220489,0.245194547537325
0.444856443272671,0.0829153355404111
0.39836118877808,0.0730875460100644
0.99999999729306,0.0559182929677267
0.33845331015142,0.00552563233287096
0.999999997961811,0.0155676914726692
0.402547086440034,0.093237007602605
0.249864439523848,0.0686782835954104
0.241542027518004,0.0299576603503027
0.176610664180274,0.0264911743877726
0.4801299918807,0.00148739897519195
0.354608179984181,0.0763695138256316
0.549513153498241,0.0249677838126204
0.134906823822779,0.0145087226976148
0.296863788805491,0.0104838245435303
0.090956408608914,0.0116095837917961
0.253299746525423,0.0558971743174352
0.312317326922831,0.0229138676594321
0.135563575922884,0.00934021747548451
0.0840712486930447,0.00902042259882116
0.0916431136957249,0.00300110559902195
0.104210819842333,0.00464126472530509
0.134555749447317,0.0053698281160128
0.129734128575903,0.00686738874101496
0.166065090445654,0.0235689095977675
0.31242046332953,0.127661403943153
0.0938627093380298,0.0027873538837816
0.129485414597451,0.0111981426406552
0.219934170047492,0.00911390046368565
0.43592261871531,0.0117194186787044
0.129887351437956,0.0166910153183
0.458987853662933,0.0451701201538626
0.999999998297265,0.0197050797848591
0.394357737006648,0.0884379121347651
NA,NA
0.999999989199388,0.999999979411609
NA,NA
NA,NA
NA,NA
0.345243402831913,0.0276052839592904
0.242721677177046,0.0534487339958918
0.418970862644357,0.120639929471621
0.369809867601902,0.00813941013845885
0.223525197907155,0.0339759101468214
0.162577145192637,0.0435426005897177
0.999999995102769,0.0742233360956155
0.999999995557881,0.0147634202190247
0.919155754002148,0.120556932667931
0.137532505357211,0.00411573766209785
0.212948188458092,0.0144954546493964
0.25787175694533,0.0172187372725826
0.323257625147111,0.121576148772271
0.99999999767026,0.00627219458249187
0.309035482068441,0.0313252025638184
0.321998504631611,0.0334447463055534
0.562902664885174,0.00507426427643812
0.181090018155898,0.00363192436718362
0.160545221682399,0.0102293228130434
0.202515857644131,0.00305177018676733
0.0911182518348131,0.0119762943473604
0.435668469266367,0.164398149824222
0.577778236580761,0.025051407965655
0.305149297716356,0.029538831138273
0.137433890097012,0.0213019021896267
0.226837380524738,0.0678197330253386
0.999999997684979,0.205520146848076
0.999999998519091,0.034285809403398
0.999999997684979,0.205520146848076
0.201315738943675,0.0763639009384594
0.299376444903854,0.120548411439759
0.158638431141416,0.00314325997869199
0.999999996880582,0.0460525830993633
0.999999998802371,0.0956314319409474
0.424455718545531,0.0657894156875457
0.999999995961145,0.176622182480028
0.63654188763887,0.133989391398104
0.358254336028506,0.106861312710414
0.216200084208066,0.0112156593530335
0.271167239805203,0.00965034980644828
0.305191219431696,0.0697526453910775
0.999999995954358,0.0126538902636936
0.279604315517627,0.0593902222989115
0.202775089803724,0.0455109408089537
0.180612806247147,0.0390716353986496
0.288945081886055,0.048906669409589
0.303491175964391,0.00404560061594633
0.270810507465468,0.0757028255882828
0.280919079441492,0.138501569724781
0.323248115936166,0.0991666417846364
0.331932196347777,0.116190571013577
0.551302797955267,0.0183817286177964
0.163857250180154,0.0113757487962084
0.111638320919229,0.0112203577133611
0.129073259760527,0.0132023555087546
0.346112584034965,0.0616943324729951
0.294222340191458,0.0852198048414032
0.99999999720131,0.146183124450433
0.999999998243934,0.042063644928907
0.502965649791918,0.211127128641589
0.119848205492581,0.0141716199272247
0.451390804523611,0.027640603428987
0.190217857944751,0.102250627749836
0.384050341953787,0.211008066064563
0.115381756417849,0.0355116132910288
0.209202726385935,0.0295540569902161
0.296023137869956,0.0517041686179683
0.18458429078906,0.0191003869624188
0.528934394126737,0.0113608458379428
0.36683754370439,0.0374652645828473
0.442112452153805,0.046574697725742
0.146448763604163,0.0126191406093133
0.474592437859031,0.272720213879201
0.640678810023903,0.0758638168328165
0.999999994091821,0.104711835105941
0.175747497425577,0.00132072870830208
0.212948324995569,0.0770387243551216
0.409748740550557,0.210983849297908
0.999999996366953,0.0780353485312618
0.565525025565701,0.0270602598942787
0.99999999522903,0.136299319202174
0.999999996958446,0.0182015502968249
0.425243625993184,0.0687514569358775
0.999999994059921,0.00645503046052817
0.999999998531875,0.209432099433973
0.999999981238125,0.308154095401105
0.23307945710576,0.0388811029347535
0.101645674540564,0.0100766693657712
0.157523182961241,0.0844272942559501
0.38876066116539,0.238472438510024
0.266170382936509,0.0459522312856307
0.364613506683301,0.221846526088209
0.521299958419729,0.00826649509246886
0.270305687656398,0.0744295410409721
0.227305528954699,0.075415923871923
0.166420788364897,0.00745758786692678
0.138002851617985,0.0291902982963563
0.098565831057025,0.0159348338701018
0.13442163078803,0.0251110827610906
0.111469702322093,0.00927087784433098
0.157191596869879,0.0252260172157112
0.148705770179491,0.0153411196027641
0.10583307467345,0.011998058586438
0.195924793695863,0.0201913575859143
0.126503602764029,0.0302982043015686
0.124473411786431,0.0297859062904227
0.346194057247934,0.140744274863594
0.137523195657465,0.0357064255580664
NA,NA
0.776450364480736,0.0713248546333038
NA,NA
0.165970912192787,0.0146483351441119
0.145152168967241,0.0389959964793316
0.295410765122183,0.0152653121661994
0.295121275008861,0.0883116074664198
0.15248350885301,0.00415925278517998
0.130638212782742,0.00871529398227808
0.158954336673786,0.0474444321555581
0.999999995595891,0.165421250782563
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.99999999496838,0.0195564301572541
0.562354799209629,0.101635506730046
0.211518839974678,0.0246087311938318
0.356900952645048,0.186994471845338
0.133914973012283,0.0471553222296319
0.324798406781777,0.147693587211014
0.253809270141471,0.0808475452652627
0.999999997211976,0.0538542956112269
0.843810749074151,0.0514951843214295
0.999999998443231,0.206464728125594
0.999999995307645,0.0100164268790008
0.999999993280768,0.0245135061064388
0.205593289419346,0.00142917262682195
0.166393717016739,0.0259344625609445
0.193050200312155,0.0161012833512541
0.165234420969654,0.046901985902375
0.145351132372318,0.0350616175538586
0.135291569313865,0.0261134199554919
0.148855063108811,0.0151150719884797
0.156167265296757,0.0409798234936544
0.0917604941618696,0.0215396151207636
0.160389168274517,0.00273947268238972
0.170172811740706,0.0251422912270272
0.223932956918423,0.0469909542395635
0.174148634094983,0.0113709914121923
0.999999998488529,0.0585900242503758
0.181613118877456,0.026328842489382
0.134270964176504,0.0401720851851428
0.510747958320532,0.0373430284767629
0.360291495008128,0.106418473342234
0.999999998873838,0.195737208583972
0.0890165904943436,0.0106182581972016
0.367354888756014,0.183006608382898
0.0981264697601597,0.029487660525226
0.217221964314046,0.0336226095343693
0.455595942008024,0.0622219593520276
0.45465620070667,0.0186632031931985
0.999999984091717,0.112804342102544
0.488560652442437,0.293356707850862
0.296077298156377,0.178672272262533
0.791808084385298,0.0207482744632547
0.129558798649425,0.0115984864683143
0.156780957747557,0.00944296015247235
0.459486440924077,0.285757047214812
0.107464231602311,0.00384357732266991
0.105199206031419,0.0159931485668308
0.156240265614085,0.0139907373440207
0.39775337157658,0.0703115856606665
0.249249852833075,0.0230687220252254
0.115096457350591,0.00447273076938718
0.10580590616545,0.0101367565064043
0.156546939994491,0.0243194582522403
0.999999992792386,0.264451582358665
0.999999996883957,0.0359878700404434
0.121830854387994,0.0271542646157685
NA,NA
0.999999997877331,0.0412301651244383
0.116829036050274,0.02065902695481
0.297266940287401,0.132787952447305
0.15424018778348,0.0333917784559834
0.999999982730879,0.21772394575426
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.999999997452271,0.121647181905413
0.730738040822591,0.0227944663460653
0.213267523070319,0.0402074623752941
0.174858631236394,0.0303365357768451
0.120843713873544,0.00363847122095846
0.138460166162468,0.0191247161776324
0.278740241385699,0.0208423621026368
0.289021540728657,0.00282062564086379
0.14548494574058,0.0369989292439406
0.297042332514681,0.048686760197438
0.527283099371008,0.139354997875481
0.172463794763454,0.0174755015767941
0.131090521786394,0.0388408513398547
0.279983812049244,0.00777731588522836
0.369032378792048,0.0474041549954726
0.411719412216354,0.11933444729412
0.206963875052656,0.0201093699585182
0.133320093798117,0.0226975736793257
0.999999996767955,0.0128887292319049
0.999999998352198,0.162453217897318
0.999999986334574,0.239245904694091
0.999999989094038,0.0691374381812614
0.232457300078436,0.0246734055423509
0.999999987225471,0.41412354523601
0.999999997279479,0.0890942535516473
NA,NA
0.999999995460193,0.416751777921747
0.485889479350216,0.0713377997539018
0.999999997413927,0.00918793868805434
0.999999998364859,0.159019595415684
0.999999998332998,0.0123837678054029
0.999999998363358,0.0547403873103883
0.641288997260828,0.373153867539383
0.999999996378309,0.0119460482764774
0.99999999361549,0.256799307882326
0.67810497244859,0.0477753049368446
NA,NA
NA,NA
0.0693339404546226,0.0184660625684469
0.34542792991531,0.0368145146205362
0.999999992356851,0.0666844609203413
0.169215271484807,0.0844333192769141
0.0680792379438336,0.0235248693842109
0.0745049810440093,0.01804670402185
0.999999998724382,0.0995558086399706
NA,NA
NA,NA
0.290295832274503,0.0489636066824847
0.615994277638099,0.0176812534072348
NA,NA
NA,NA
0.999999998362479,0.00777105310440106
0.0367467507002461,0.00601979179631079
0.999999994083201,0.027523187092195
0.206600352239071,0.035725188019365
0.111151271238329,0.0170710514735802
0.153414382864386,0.0341116864728793
0.344064340809756,0.138990813969933
0.145929058742132,0.0335053132991905
0.467167096641395,0.00943897981529134
0.130593101327368,0.00497196041880741
0.545259306785412,0.0524373922983854
0.999999998054886,0.00520282684661978
0.999999998562995,0.135018964276744
0.999999997538729,0.0446682972498286
0.999999997681504,0.0568125519287182
0.999999997596939,0.00518802266474906
0.999999998049673,0.284042199716963
0.572670196831638,0.192841236122752
0.59907931434521,0.00985315990432166
0.999999985259698,0.410907819678477
NA,NA
NA,NA
0.999999995341624,0.343262744290565
0.999999997150198,0.093281958538384
NA,NA
NA,NA
0.99999999711895,0.256464226292456
0.0816782419532835,0.00341293695251919
0.0782393896523305,0.00300118090315906
0.10693078186967,0.0158924443319047
0.350504072890965,0.10500133056651
0.346950039347911,0.0108699764909947
0.999999998529706,0.0899197199037768
0.526955723686175,0.0183876380957328
0.999999994423922,0.304078976004671
0.514217060243391,0.0140630082478273
0.196879965003779,0.0440280706119869
0.317728501922999,0.00345201910781787
0.421329323659274,0.0697755977995959
0.106416399796066,0.00372997744882658
0.128110371811587,0.0111472697123707
0.0994790571143368,0.00917320258001665
0.174480832987617,0.0434604109284836
0.111846986583981,0.0104770920900868
0.240652698015048,0.0298546665201469
0.163734664301603,0.00852619750576758
0.20439265671013,0.0173992883484523
0.0833878190706489,0.00499180568123783
0.108527801696856,0.0122929226237085
0.145313794514749,0.0019342180986585
0.162757124911092,0.0270527722916991
0.112841002286782,0.0260250541132123
0.0948729437301052,0.0242142097087648
0.134417970652234,0.043069461249714
0.167731485995728,0.0127422012957551
0.131705241088675,0.012655381810505
0.133514627964275,0.0262084628272844
0.122793635276848,0.0182263889908299
0.181960420836473,0.0628181228006224
0.179570316166108,0.0127287170706524
0.0790633141258927,0.0221247279465243
0.0848808326166426,0.0212972656328814
0.196506182881555,0.0460153041943138
0.0842450940524575,0.00722970623127024
0.290831884257611,0.0142344075045104
0.999999996013472,0.266464066936337
NA,NA
NA,NA
0.403264499220949,0.117342006811921
0.0837852941696439,0.00919044831708073
0.195731050613887,0.0269087164810646
0.0981751367455452,0.0267341951904903
0.150174886488817,0.0364895868879981
0.188819655449231,0.0460590717511403
0.131107879496842,0.00605220002861243
0.106757926265339,0.00844066867386416
0.131748350658047,0.0266133740840811
0.122354475717202,0.0129711782929327
0.148810650993225,0.0275254710502677
0.111324702491029,0.0183900028691834
0.144681680398999,0.00465201086714046
0.0879388783976004,0.0106383452368997
0.126902474191488,0.020171621632495
0.137641081696167,0.020488009612288
0.154622115365972,0.0323687691917404
NA,NA
NA,NA
0.82646218665827,0.0191158955687245
0.207047705018811,0.010432060124389
0.0795227927609443,0.00491801539857188
0.238659902314442,0.0838683722370666
0.239871507197202,0.0508700418439121
0.122558712919103,0.0121252695607941
NA,NA
0.999999998418643,0.0108355465897827
0.0997354578564233,0.00720404632345338
0.103394462485875,0.0057320247736596
0.390745664140513,0.0075862213407985
0.123997698268489,0.0089504772719833
0.112051948543268,0.00939664072331821
0.0674104884869839,0.00672872188688198
0.188663340061574,0.0467956908009878
0.221853909485662,0.0619137995964626
NA,NA
NA,NA
NA,NA
NA,NA
0.175625800421006,0.0186732694906425
0.335526695260791,0.0339554406189149
0.158756185694911,0.0212774958671748
0.19802665176941,0.0478767844233129
0.99999999752157,0.0316335613924647
0.999999990716272,0.1124836099469
0.999999995780506,0.0062644502854139
0.999999997852499,0.0814197539573838
0.329387622542982,0.0107535462387235
0.296671461853292,0.0147424953672014
0.142099454611283,0.022835805571667
0.150557156049931,0.0128410990891607
0.294273422147421,0.0989349320553802
0.13428921387153,0.00740045020331621
0.303483769062358,0.142089016474996
0.110276327040595,0.0106401853910588
0.12709116620567,0.0562835591432276
0.159292074889471,0.0264479249427344
0.252912552082669,0.0314296154597571
0.421107152840961,0.171355511541618
0.481359305211072,0.258425760424305
0.266836232600792,0.129435962823115
0.345897882172461,0.0357367578099522
0.0806074316618812,0.0244874487105634
0.604214996658924,0.374629981315957
0.319659395972653,0.125433611116619
0.103477705559983,0.00760179924576275
0.247133762585962,0.00200318487462111
0.515903745169649,0.00841804236476926
0.477069204544105,0.154368518435423
0.466292031068148,0.159197933596554
0.157444236722696,0.0223357369245401
0.0983059224994732,0.0196490558323213
0.0823222512277581,0.0132487337844276
0.150906406661723,0.0435623971393803
0.596758497011444,0.374774331511699
0.583471329442831,0.343556766520357
0.574324153136031,0.361256601639812
0.572675377997216,0.343774391126021
0.240634643481706,0.0837258762620353
0.463243396256951,0.249325949063355
0.425049314037316,0.160700991816383
0.0913950356926073,0.00755820103285056
0.629621924486663,0.373319091181303
0.620052033571794,0.345694044733969
